player_id,serve_period,court,x,y,wp
1,1,Deuce,0.9,0.1,0.83067
1,1,Deuce,0.9,0.2,0.835575
1,1,Deuce,0.9,0.3,0.84037
1,1,Deuce,0.9,0.4,0.84491
1,1,Deuce,0.9,0.5,0.849053
1,1,Deuce,0.9,0.6,0.852667
1,1,Deuce,0.9,0.7,0.855656
1,1,Deuce,0.9,0.8,0.857981
1,1,Deuce,0.9,0.9,0.859685
1,1,Deuce,0.9,1,0.860892
1,1,Deuce,0.9,1.1,0.861773
1,1,Deuce,0.9,1.2,0.862536
1,1,Deuce,0.9,1.3,0.86341
1,1,Deuce,0.9,1.4,0.864629
1,1,Deuce,0.9,1.5,0.866419
1,1,Deuce,0.9,1.6,0.868977
1,1,Deuce,0.9,1.7,0.872447
1,1,Deuce,0.9,1.8,0.876922
1,1,Deuce,0.9,1.9,0.882419
1,1,Deuce,0.9,2,0.888897
1,1,Deuce,0.9,2.1,0.89626
1,1,Deuce,0.9,2.2,0.904352
1,1,Deuce,0.9,2.3,0.912979
1,1,Deuce,0.9,2.4,0.921908
1,1,Deuce,0.9,2.5,0.930881
1,1,Deuce,0.9,2.6,0.93963
1,1,Deuce,0.9,2.7,0.94788
1,1,Deuce,0.9,2.8,0.955394
1,1,Deuce,0.9,2.9,0.96199
1,1,Deuce,0.9,3,0.967554
1,1,Deuce,0.9,3.1,0.971978
1,1,Deuce,0.9,3.2,0.97522
1,1,Deuce,0.9,3.3,0.97731
1,1,Deuce,0.9,3.4,0.978329
1,1,Deuce,0.9,3.5,0.978427
1,1,Deuce,0.9,3.6,0.977791
1,1,Deuce,0.9,3.7,0.976658
1,1,Deuce,0.9,3.8,0.975316
1,1,Deuce,0.9,3.9,0.974023
1,1,Deuce,0.9,4,0.972988
1,1,Deuce,0.9,4.1,0.972354
1,1,Deuce,1,0,0.821691
1,1,Deuce,1,0.1,0.826415
1,1,Deuce,1,0.2,0.831146
1,1,Deuce,1,0.3,0.835754
1,1,Deuce,1,0.4,0.840096
1,1,Deuce,1,0.5,0.844035
1,1,Deuce,1,0.6,0.847442
1,1,Deuce,1,0.7,0.850241
1,1,Deuce,1,0.8,0.852398
1,1,Deuce,1,0.9,0.853961
1,1,Deuce,1,1,0.855053
1,1,Deuce,1,1.1,0.855852
1,1,Deuce,1,1.2,0.85658
1,1,Deuce,1,1.3,0.857468
1,1,Deuce,1,1.4,0.858756
1,1,Deuce,1,1.5,0.860675
